,TOTAL CONSUMPTION,TEMP,HIGH_TEMP,LOW_TEMP,RAIN_COND,Temp_Dif
3521,981963.0,13.3,16.1,10.8,0,5.300000000000001
3522,1069696.0,15.2,18.7,11.2,0,7.5
3523,1025022.0,15.7,19.6,11.5,0,8.100000000000001
3524,1072482.0,14.5,18.2,11.9,0,6.299999999999999
3525,1057337.0,13.8,17.9,10.7,0,7.199999999999999
3526,951282.0,14.0,17.1,10.7,0,6.400000000000002
3527,1004935.0,13.8,14.7,13.1,1,1.5999999999999996
3528,1005664.0,15.0,19.3,10.9,1,8.4
3529,991485.0,13.4,15.4,11.4,1,4.0
3530,934747.0,14.3,16.6,12.1,0,4.500000000000002
3531,979499.0,16.1,20.4,13.2,1,7.199999999999999
3532,1065180.0,17.0,20.7,13.2,0,7.5
3533,932554.0,15.5,19.1,13.0,1,6.100000000000001
3534,971608.0,13.4,15.3,11.7,1,3.6000000000000014
3535,1015457.0,14.1,18.6,9.1,1,9.500000000000002
3536,1028051.0,13.4,17.1,11.4,1,5.700000000000001
3537,961428.0,13.8,17.4,10.5,1,6.899999999999999
3538,967943.0,13.5,18.7,8.9,1,9.799999999999999
3539,986162.0,13.7,17.2,9.9,1,7.299999999999999
3540,986772.0,13.7,18.1,10.7,0,7.400000000000002
3541,983656.0,13.1,16.2,10.0,1,6.199999999999999
3542,950206.0,13.3,17.6,8.0,0,9.600000000000001
3543,1027464.0,14.3,18.2,8.8,0,9.399999999999999
3544,980263.0,15.9,19.1,11.6,0,7.500000000000002
3545,1003460.0,17.2,20.4,14.2,0,6.199999999999999
3546,981740.0,17.3,22.0,12.5,0,9.5
3547,951770.0,19.3,23.5,14.3,0,9.2
3548,831019.0,20.1,25.8,14.3,0,11.5
3549,860625.0,19.6,23.8,15.6,0,8.200000000000001
3550,901564.0,19.3,23.4,14.7,0,8.7
3551,984428.0,18.7,22.1,14.1,0,8.000000000000002
3552,923903.0,17.4,22.1,12.7,0,9.400000000000002
3553,984247.0,17.1,21.8,11.2,0,10.600000000000001
3554,998484.0,18.3,22.6,13.0,0,9.600000000000001
3555,958884.0,16.7,18.0,15.0,1,3.0
3556,987310.0,18.8,24.4,14.1,0,10.299999999999999
3557,1056303.0,18.3,22.8,14.4,0,8.4
3558,1002866.0,16.8,21.1,13.7,0,7.400000000000002
3559,1038714.0,16.6,20.6,13.9,0,6.700000000000001
3560,1081667.0,16.9,20.3,13.3,0,7.0
3561,1049939.0,19.0,22.9,16.1,0,6.799999999999997
3562,1061101.0,18.8,22.7,15.3,0,7.399999999999999
3563,1046155.0,19.4,23.8,14.9,0,8.9
3564,1020121.0,19.6,23.0,17.2,0,5.800000000000001
3565,1048679.0,19.2,22.4,15.8,1,6.599999999999998
3566,1042800.0,18.6,21.9,15.4,0,6.499999999999998
3567,1053681.0,18.6,22.8,13.8,0,9.0
3568,1060956.0,18.7,24.3,14.4,1,9.9
3569,1122093.0,20.4,25.3,14.4,0,10.9
3570,1089353.0,21.6,25.2,17.9,0,7.300000000000001
3571,1065108.0,20.2,23.7,16.8,0,6.899999999999999
3572,1089647.0,21.7,25.5,17.6,0,7.899999999999999
3573,1068883.0,21.3,26.6,15.8,0,10.8
3574,1077058.0,21.9,26.3,18.2,0,8.100000000000001
3575,1084345.0,21.9,25.9,18.4,0,7.5
3576,1092313.0,21.8,26.2,17.0,0,9.2
3577,1046482.0,22.1,26.7,18.1,0,8.599999999999998
3578,1057485.0,22.2,27.2,18.3,0,8.899999999999999
3579,1078784.0,22.1,26.7,17.3,0,9.399999999999999
3580,1119647.0,22.6,28.1,17.3,0,10.8
3581,1132851.0,24.3,29.3,18.1,0,11.2
3582,1152626.0,25.0,30.2,19.2,0,11.0
3583,1185490.0,22.8,26.5,19.3,0,7.199999999999999
3584,1139690.0,22.2,25.7,19.7,0,6.0
3585,1115065.0,21.7,24.7,17.9,0,6.800000000000001
3586,1144593.0,21.3,24.8,18.3,0,6.5
3587,1133064.0,22.4,26.6,18.2,0,8.400000000000002
3588,1193005.0,23.4,27.8,18.7,0,9.100000000000001
3589,1183333.0,25.1,30.2,20.4,0,9.8
3590,1159963.0,28.0,34.3,21.5,0,12.799999999999997
3591,1151823.0,28.7,33.2,23.3,0,9.900000000000002
3592,1224293.0,26.5,29.0,23.9,0,5.100000000000001
3593,1136155.0,25.7,30.3,22.3,0,8.0
3594,1151839.0,25.8,30.6,21.1,0,9.5
3595,1196051.0,27.6,32.1,22.9,0,9.200000000000003
3596,1197333.0,28.6,33.4,22.3,0,11.099999999999998
3597,1184857.0,29.8,33.6,26.9,0,6.700000000000003
3598,1093628.0,28.8,32.7,25.1,0,7.600000000000001
3599,1121726.0,27.9,31.7,24.8,1,6.899999999999999
3600,1116758.0,26.8,32.7,23.3,1,9.400000000000002
3601,1130112.0,25.7,30.6,21.8,1,8.8
3602,1143094.0,26.7,30.8,22.6,0,8.2
3603,1173741.0,27.8,31.9,22.8,0,9.099999999999998
3604,1197658.0,29.8,35.2,23.7,0,11.500000000000004
3605,1193856.0,30.1,34.8,24.4,0,10.399999999999999
3606,1237669.0,30.1,34.5,24.9,0,9.600000000000001
3607,1223210.0,29.4,31.9,26.6,0,5.299999999999997
3608,1253765.0,28.9,32.2,25.9,0,6.300000000000004
3609,1205691.0,29.1,32.4,25.9,0,6.5
3610,1211745.0,30.6,35.1,25.2,0,9.900000000000002
3611,1195137.0,28.1,30.6,25.2,0,5.400000000000002
3612,1132147.0,25.9,28.9,23.2,0,5.699999999999999
3613,1226730.0,26.7,30.2,23.1,0,7.099999999999998
3614,1254355.0,28.2,33.4,22.6,0,10.799999999999997
3615,1240606.0,28.2,33.0,22.4,0,10.600000000000001
3616,1909122.0,30.7,36.4,23.1,0,13.299999999999997
3617,1303633.0,30.6,35.3,26.9,0,8.399999999999999
3618,1248250.0,29.3,32.9,25.8,0,7.099999999999998
3619,1234520.0,30.1,35.1,24.1,0,11.0
3620,1284224.0,31.2,36.4,25.3,0,11.099999999999998
3621,1251935.0,30.5,34.8,27.1,0,7.699999999999996
3622,1258513.0,31.2,35.6,26.8,0,8.8
3623,1254432.0,25.7,28.9,22.2,0,6.699999999999999
3624,1123315.0,24.9,29.0,21.3,0,7.699999999999999
3625,1174542.0,25.7,29.3,22.4,0,6.900000000000002
3626,1103616.0,25.8,30.8,23.7,1,7.100000000000001
3627,1144542.0,24.8,28.0,22.9,0,5.100000000000001
3628,1140219.0,25.2,29.5,21.9,1,7.600000000000001
3629,1110496.0,24.4,28.0,20.9,1,7.100000000000001
3630,1149840.0,26.2,30.3,20.9,0,9.400000000000002
3631,1188172.0,27.2,31.8,21.4,1,10.400000000000002
3632,1156839.0,27.9,32.3,23.9,0,8.399999999999999
3633,1137388.0,28.6,32.8,22.7,0,10.099999999999998
3634,1190212.0,29.4,33.2,25.3,0,7.900000000000002
3635,1184845.0,30.1,33.8,26.6,0,7.199999999999996
3636,1194305.0,28.6,32.6,25.3,0,7.300000000000001
3637,1157704.0,27.4,31.1,23.9,0,7.200000000000003
3638,1175151.0,28.6,33.1,22.5,0,10.600000000000001
3639,1187060.0,29.1,33.9,23.2,0,10.7
3640,1143644.0,29.2,34.9,24.4,0,10.5
3641,1186029.0,30.3,36.2,23.8,0,12.400000000000002
3642,1194795.0,29.8,34.7,25.9,0,8.800000000000004
3643,1189859.0,29.4,32.7,26.0,0,6.700000000000003
3644,1202088.0,31.3,36.3,25.0,0,11.299999999999997
3645,1192533.0,31.4,35.7,27.7,0,8.000000000000004
3646,1216436.0,30.8,35.8,26.9,0,8.899999999999999
3647,1143974.0,30.2,35.2,27.0,0,8.200000000000003
3648,1130730.0,27.6,30.4,25.0,0,5.399999999999999
3649,1119816.0,27.4,31.3,24.1,0,7.199999999999999
3650,1120981.0,28.3,32.9,22.7,0,10.2
3651,1127950.0,29.1,34.8,23.1,0,11.699999999999996
3652,1144913.0,30.6,36.2,23.3,0,12.900000000000002
3653,1131199.0,31.6,35.4,27.8,0,7.599999999999998
3654,1082950.0,31.4,34.7,28.7,0,6.0000000000000036
3655,1115496.0,30.1,35.1,26.9,0,8.200000000000003
3656,1111766.0,29.8,35.1,25.4,0,9.700000000000003
3657,1091349.0,29.4,34.7,25.1,0,9.600000000000001
3658,1012932.0,28.8,33.7,25.2,0,8.500000000000004
3659,1069601.0,28.7,32.8,25.6,0,7.199999999999996
3660,1045641.0,27.8,33.0,24.8,0,8.2
3661,1041422.0,26.6,30.1,23.4,0,6.700000000000003
3662,1100729.0,27.1,30.7,23.7,0,7.0
3663,1097337.0,27.3,30.9,24.5,0,6.399999999999999
3664,1111987.0,28.1,32.4,24.2,0,8.2
3665,1143015.0,30.3,34.2,26.7,0,7.5000000000000036
3666,1133824.0,30.6,33.8,27.9,0,5.899999999999999
3667,1163489.0,30.9,34.1,27.3,0,6.800000000000001
3668,1140749.0,30.7,34.4,27.3,0,7.099999999999998
3669,1221092.0,31.3,36.3,26.7,0,9.599999999999998
3670,1169359.0,30.3,34.2,27.6,0,6.600000000000001
3671,1249674.0,29.1,32.1,26.8,0,5.300000000000001
3672,1190482.0,28.5,32.8,24.7,0,8.099999999999998
3673,1205762.0,27.6,31.4,22.6,0,8.799999999999997
3674,1205448.0,27.1,30.6,25.0,0,5.600000000000001
3675,1181779.0,26.9,31.3,23.8,0,7.5
3676,1228003.0,28.1,32.7,23.8,0,8.900000000000002
3677,1220234.0,27.5,32.3,22.2,0,10.099999999999998
3678,1236364.0,27.5,31.2,23.6,0,7.599999999999998
3679,1207062.0,26.9,30.3,24.0,0,6.300000000000001
3680,1215801.0,26.9,30.5,24.1,0,6.399999999999999
3681,1197401.0,26.5,30.8,23.6,0,7.199999999999999
3682,1200667.0,26.3,31.1,21.1,0,10.0
3683,1190902.0,26.3,30.9,22.2,0,8.7
3684,1246179.0,25.8,31.1,21.7,0,9.400000000000002
3685,1234083.0,25.7,30.6,22.7,0,7.900000000000002
3686,1204610.0,25.8,30.3,21.8,0,8.5
3687,1184870.0,24.9,27.3,21.2,0,6.100000000000001
3688,1188042.0,25.9,29.1,23.3,0,5.800000000000001
3689,1209167.0,25.7,28.8,23.8,0,5.0
3690,1213244.0,25.3,30.1,21.6,0,8.5
3691,1203052.0,24.5,30.3,19.7,0,10.600000000000001
3692,1212668.0,24.4,29.4,19.3,0,10.099999999999998
3693,1196283.0,24.7,28.6,20.1,0,8.5
3694,1139728.0,22.7,26.7,19.4,1,7.300000000000001
3695,1175604.0,20.6,23.4,18.7,0,4.699999999999999
3696,1137250.0,20.9,25.8,17.2,0,8.600000000000001
3697,1176249.0,21.3,25.3,16.8,0,8.5
3698,1114603.0,21.9,24.1,19.9,1,4.200000000000003
3699,1116676.0,22.9,27.6,19.3,0,8.3
3700,1154214.0,22.7,26.7,18.4,0,8.3
3701,1132120.0,24.0,28.6,20.2,0,8.400000000000002
3702,1164646.0,23.9,28.2,19.2,0,9.0
3703,1143456.0,23.4,28.1,18.2,0,9.900000000000002
3704,1179277.0,24.0,28.9,19.3,0,9.599999999999998
3705,1170731.0,24.2,28.9,19.6,0,9.299999999999997
3706,1153563.0,23.6,28.1,19.8,0,8.3
3707,1140568.0,23.0,27.2,19.9,1,7.300000000000001
3708,1087041.0,23.6,27.4,20.8,1,6.599999999999998
3709,1108360.0,22.0,26.1,17.8,0,8.3
3710,1086992.0,22.4,26.7,18.8,0,7.899999999999999
3711,1067690.0,20.6,22.9,18.7,1,4.199999999999999
3712,1048638.0,19.1,22.6,17.7,0,4.900000000000002
3713,1074623.0,20.1,24.8,16.8,0,8.0
3714,1064842.0,20.5,25.2,16.4,0,8.8
3715,1085017.0,22.3,25.6,19.6,1,6.0
3716,1105245.0,22.8,27.6,18.8,0,8.8
3717,1088192.0,22.3,28.0,16.7,0,11.3
3718,1111327.0,21.1,28.3,14.9,0,13.4
3719,1091406.0,21.2,26.9,15.3,0,11.599999999999998
3720,1098091.0,21.3,25.4,17.0,0,8.399999999999999
3721,1095828.0,21.7,25.4,18.8,0,6.599999999999998
3722,1089940.0,21.1,24.8,17.7,0,7.100000000000001
3723,1117128.0,21.3,25.2,17.6,0,7.599999999999998
3724,1079984.0,21.8,25.5,17.9,0,7.600000000000001
3725,1103689.0,22.0,27.5,16.4,0,11.100000000000001
3726,1068149.0,22.4,25.9,19.7,0,6.199999999999999
3727,1085919.0,21.6,26.1,18.4,0,7.700000000000003
3728,1084535.0,21.6,26.7,15.9,0,10.799999999999999
3729,1100385.0,20.1,27.6,13.7,0,13.900000000000002
3730,1065648.0,20.2,25.6,14.3,0,11.3
3731,1067428.0,20.6,27.5,14.9,0,12.6
3732,1079333.0,19.3,23.6,14.9,0,8.700000000000001
3733,1069031.0,18.4,22.9,14.0,0,8.899999999999999
3734,1074658.0,18.9,23.6,14.1,0,9.500000000000002
3735,1009160.0,18.2,21.7,16.6,1,5.099999999999998
3736,1040970.0,17.1,18.9,15.7,0,3.1999999999999993
3737,1040997.0,17.0,21.0,14.8,0,6.199999999999999
3738,1037540.0,17.4,21.1,11.6,0,9.500000000000002
3739,988393.0,19.3,22.8,16.8,1,6.0
3740,1037283.0,19.2,23.4,14.3,1,9.099999999999998
3741,1025345.0,19.4,22.7,15.0,0,7.699999999999999
3742,1003052.0,21.3,24.8,17.4,0,7.400000000000002
3743,994326.0,19.8,23.4,15.5,1,7.899999999999999
3744,1018195.0,18.5,22.2,13.4,0,8.799999999999999
3745,970804.0,19.6,21.9,15.2,1,6.699999999999999
3746,1015078.0,17.9,22.6,14.1,0,8.500000000000002
3747,985978.0,20.3,24.8,15.9,1,8.9
3748,957153.0,16.0,19.4,13.9,1,5.499999999999998
3749,1020647.0,16.2,21.1,13.1,1,8.000000000000002
3750,989658.0,16.5,21.4,12.5,0,8.899999999999999
3751,1021184.0,16.7,21.2,12.4,0,8.799999999999999
3752,991781.0,17.1,20.5,13.4,1,7.1
3753,982797.0,18.2,22.0,15.1,1,6.9
3754,974118.0,17.8,22.3,14.2,0,8.100000000000001
3755,980751.0,18.1,21.1,14.7,0,6.400000000000002
3756,987474.0,18.8,21.7,15.2,1,6.5
3757,983663.0,16.3,20.5,13.5,1,7.0
3758,1007510.0,15.7,19.8,12.3,0,7.5
3759,959017.0,16.3,18.8,14.2,1,4.600000000000001
3760,985813.0,15.7,18.7,12.0,1,6.699999999999999
3761,961145.0,15.1,18.3,12.4,0,5.9
3762,988756.0,14.6,19.0,10.6,0,8.4
3763,979667.0,16.4,20.2,11.6,0,8.6
3764,970340.0,19.1,21.7,17.4,0,4.300000000000001
3765,992835.0,18.2,21.8,16.7,0,5.100000000000001
3766,978170.0,13.9,16.8,10.6,0,6.200000000000001
3767,944914.0,11.9,15.2,9.3,0,5.899999999999999
3768,994652.0,13.4,19.0,8.7,0,10.3
3769,950494.0,11.6,13.8,10.7,1,3.1000000000000014
3770,966984.0,11.0,12.8,9.8,0,3.0
3771,974282.0,11.1,15.1,7.1,0,8.0
3772,999487.0,13.8,18.2,10.7,0,7.5
3773,987104.0,13.9,18.8,10.2,0,8.600000000000001
3774,963446.0,12.7,17.4,7.9,0,9.499999999999998
3775,958616.0,13.6,16.7,12.2,1,4.5
3776,976938.0,13.3,16.6,10.9,1,5.700000000000001
3777,966056.0,11.9,14.3,10.1,1,4.200000000000001
3778,976443.0,12.0,16.2,8.9,0,7.299999999999999
3779,982082.0,12.9,15.7,10.4,1,5.299999999999999
3780,975120.0,13.5,18.6,10.0,0,8.600000000000001
3781,997145.0,13.6,18.2,9.4,0,8.799999999999999
3782,975129.0,13.5,18.5,9.8,1,8.7
3783,980572.0,13.1,17.9,9.1,1,8.799999999999999
3784,968325.0,14.7,17.6,10.8,0,6.800000000000001
3785,989316.0,16.1,18.9,13.8,0,5.099999999999998
3786,1000596.0,15.3,19.1,11.8,0,7.300000000000001
3787,960702.0,17.1,18.7,12.6,1,6.1
3788,965025.0,13.8,15.9,11.7,1,4.200000000000001
3789,1451050.0,12.2,14.8,8.7,0,6.100000000000001
3790,912485.0,11.0,13.9,8.8,0,5.1
3791,911323.0,10.4,12.6,8.2,0,4.4
3792,1039970.0,9.9,13.6,6.1,0,7.5
3793,941142.0,8.6,11.1,6.0,1,5.1
3794,897214.0,6.4,7.9,4.7,1,3.2
3795,924781.0,4.1,7.1,2.4,1,4.699999999999999
3796,982200.0,6.3,9.3,3.2,0,6.1000000000000005
3797,954305.0,7.1,11.5,2.1,0,9.4
3798,960595.0,7.0,8.7,4.4,1,4.299999999999999
3799,974802.0,8.6,11.6,6.1,0,5.5
3800,995943.0,9.6,15.8,4.5,0,11.3
3801,930621.0,8.7,12.6,6.6,1,6.0
3802,934699.0,5.8,6.9,4.8,1,2.1000000000000005
3803,969602.0,5.7,7.8,3.4,1,4.4
3804,989245.0,6.8,8.9,5.0,0,3.9000000000000004
3805,998106.0,7.2,10.7,4.2,0,6.499999999999999
3806,986908.0,7.7,14.6,2.2,0,12.399999999999999
3807,1029868.0,8.8,14.7,3.7,0,11.0
3808,995708.0,10.0,14.9,5.3,0,9.600000000000001
3809,997825.0,10.2,13.9,6.9,0,7.0
3810,986416.0,9.6,14.7,5.1,0,9.6
3811,987005.0,9.8,13.6,7.1,0,6.5
3812,976995.0,10.5,14.2,7.2,0,6.999999999999999
3813,971862.0,9.9,11.5,8.3,0,3.1999999999999993
3814,978451.0,8.8,9.9,7.7,1,2.2
3815,948432.0,8.4,10.6,6.4,1,4.199999999999999
3816,984030.0,8.3,10.1,7.4,0,2.6999999999999993
3817,971726.0,7.7,9.5,4.3,0,5.2
3818,972053.0,7.9,14.8,2.2,0,12.600000000000001
3819,984511.0,8.7,16.8,3.3,0,13.5
3820,979940.0,8.6,12.7,5.6,0,7.1
3821,1013603.0,9.1,14.2,3.7,0,10.5
3822,977147.0,11.2,14.2,7.4,0,6.799999999999999
3823,962332.0,12.3,15.7,10.2,1,5.5
3824,983142.0,11.9,17.1,6.8,0,10.3
3825,985877.0,14.3,18.2,10.3,0,7.899999999999999
3826,975587.0,14.3,18.4,11.4,0,6.999999999999998
3827,977633.0,11.7,15.3,6.8,0,8.5
3828,1019915.0,12.3,18.4,7.5,0,10.899999999999999
3829,970864.0,12.4,17.2,7.9,0,9.299999999999999
3830,970468.0,13.3,17.3,8.2,0,9.100000000000001
3831,961080.0,13.4,17.4,9.0,0,8.399999999999999
3832,979640.0,12.3,15.2,6.5,1,8.7
3833,930636.0,6.6,8.2,5.3,1,2.8999999999999995
3834,961199.0,6.4,9.1,4.2,0,4.8999999999999995
3835,986069.0,6.2,7.5,4.4,0,3.0999999999999996
3836,974174.0,7.0,11.7,1.8,0,9.899999999999999
3837,973302.0,10.4,16.6,4.0,0,12.600000000000001
3838,997400.0,14.7,18.5,10.8,0,7.699999999999999
3839,1001644.0,14.7,19.9,10.2,0,9.7
3840,980443.0,13.2,17.1,10.6,0,6.500000000000002
3841,962431.0,12.2,14.4,9.2,0,5.200000000000001
3842,956032.0,12.3,14.1,11.2,1,2.9000000000000004
3843,972930.0,11.4,14.4,9.5,0,4.9
3844,983123.0,11.8,16.3,8.1,0,8.200000000000001
3845,975876.0,10.5,16.4,4.8,0,11.599999999999998
3846,989972.0,11.6,15.7,6.3,0,9.399999999999999
3847,953072.0,12.4,16.8,8.8,1,8.0
3848,949666.0,9.4,11.5,8.2,0,3.3000000000000007
3849,936340.0,7.7,10.2,5.6,1,4.6
3850,971507.0,9.6,13.3,7.1,1,6.200000000000001
3851,978760.0,11.0,17.1,5.1,0,12.000000000000002
3852,999089.0,14.3,18.3,10.9,0,7.4
3853,977570.0,14.2,18.7,8.8,0,9.899999999999999
3854,975348.0,15.1,19.7,11.3,0,8.399999999999999
3855,981240.0,12.2,15.5,7.1,0,8.4
3856,970980.0,10.3,13.5,7.5,1,6.0
3857,961156.0,10.9,15.8,5.3,0,10.5
3858,938389.0,13.4,16.4,9.8,0,6.599999999999998
3859,985846.0,15.8,19.6,10.3,0,9.3
3860,992643.0,15.4,17.3,12.1,0,5.200000000000001
3861,1000336.0,13.6,18.8,8.6,0,10.200000000000001
3862,995131.0,13.2,16.9,8.3,0,8.599999999999998
3863,1026147.0,14.8,18.3,10.1,0,8.200000000000001
3864,992408.0,17.2,18.8,15.8,0,3.0
3865,931648.0,11.4,15.9,9.4,1,6.5
3866,997315.0,12.8,16.7,8.8,1,7.899999999999999
3867,988464.0,12.7,18.0,9.2,0,8.8
3868,1020772.0,14.0,19.1,7.8,0,11.3
3869,1024487.0,18.2,23.6,12.1,0,11.500000000000002
3870,1054297.0,16.7,23.7,10.6,0,13.1
3871,1010866.0,14.1,19.4,10.5,1,8.899999999999999
3872,982275.0,9.2,11.0,7.9,1,3.0999999999999996
3873,1004391.0,10.4,15.4,6.6,0,8.8
3874,1015746.0,10.7,17.2,4.5,0,12.7
3875,998595.0,11.6,15.1,8.4,0,6.699999999999999
3876,1016901.0,12.8,18.8,5.4,0,13.4
3877,1046921.0,14.7,20.2,8.4,0,11.799999999999999
3878,975794.0,13.8,16.4,10.3,0,6.099999999999998
3879,960097.0,14.2,17.6,11.5,1,6.100000000000001
3880,973586.0,13.7,18.6,10.6,1,8.000000000000002
3881,949180.0,11.6,13.7,10.4,1,3.299999999999999
3882,929172.0,11.5,12.4,10.4,1,2.0
3883,928129.0,11.2,12.1,9.8,1,2.299999999999999
3884,995121.0,11.9,16.4,6.9,1,9.499999999999998
3885,928553.0,12.7,16.6,9.0,0,7.600000000000001
3886,981984.0,13.3,19.0,7.7,0,11.3
3887,981958.0,15.3,20.8,10.1,0,10.700000000000001
3888,975293.0,13.5,16.4,10.6,0,5.799999999999999
3889,990332.0,12.6,16.3,9.1,0,7.200000000000001
3890,948006.0,11.2,12.8,9.8,1,3.0
3891,938145.0,11.9,14.7,10.1,1,4.6
3892,938291.0,11.9,15.1,9.6,1,5.5
3893,938121.0,10.6,11.6,9.7,1,1.9000000000000004
3894,919418.0,10.8,13.6,8.6,1,5.0
3895,976200.0,13.3,16.3,10.5,0,5.800000000000001
3896,1013836.0,14.9,19.0,10.9,0,8.1
3897,1053914.0,16.8,22.6,9.4,0,13.200000000000001
3898,1088845.0,17.6,24.4,9.3,0,15.099999999999998
3899,1064268.0,18.2,23.9,11.2,0,12.7
3900,1051287.0,17.1,22.3,11.3,0,11.0
3901,1034740.0,16.9,22.8,11.0,0,11.8
3902,1039459.0,16.1,20.0,11.8,0,8.2
3903,1022407.0,14.3,18.6,11.3,0,7.300000000000001
3904,1001682.0,14.8,20.6,8.7,0,11.900000000000002
3905,1123593.0,16.3,21.7,10.4,0,11.299999999999999
3906,994119.0,17.5,23.4,12.2,0,11.2
3907,1020831.0,17.4,22.1,13.4,0,8.700000000000001
3908,996185.0,16.3,19.1,12.8,0,6.300000000000001
3909,976520.0,12.9,16.3,11.0,1,5.300000000000001
3910,997907.0,13.6,17.1,11.2,0,5.900000000000002
3911,1028088.0,15.3,20.4,11.3,0,9.099999999999998
3912,1098249.0,15.5,21.3,8.5,0,12.8
3913,1050379.0,16.7,22.0,11.9,0,10.1
3914,1077685.0,18.0,22.7,12.5,0,10.2
3915,1086359.0,18.3,23.6,13.5,0,10.100000000000001
3916,1064061.0,18.8,24.3,13.6,0,10.700000000000001
3917,1093961.0,20.8,25.7,16.9,0,8.8
3918,1071506.0,19.9,24.6,15.4,0,9.200000000000001
3919,1104535.0,20.2,25.9,15.8,0,10.099999999999998
3920,1090363.0,20.8,25.6,17.2,0,8.400000000000002
3921,1059693.0,18.6,22.2,14.9,1,7.299999999999999
3922,1087854.0,19.1,24.2,14.3,0,9.899999999999999
3923,1106207.0,20.6,25.6,15.7,0,9.900000000000002
3924,1051319.0,18.2,20.9,15.4,0,5.499999999999998
3925,1116831.0,18.8,24.8,13.5,0,11.3
3926,1157761.0,19.1,24.4,13.4,0,10.999999999999998
3927,1101907.0,19.7,24.4,14.3,0,10.099999999999998
3928,1140904.0,21.2,25.1,17.5,0,7.600000000000001
3929,1137464.0,23.3,27.8,19.1,0,8.7
3930,1155767.0,23.1,29.3,16.2,0,13.100000000000001
3931,1170105.0,23.5,29.3,17.6,0,11.7
3932,1208720.0,25.8,32.6,19.1,0,13.5
3933,1252767.0,27.7,35.4,19.9,0,15.5
3934,1234643.0,28.3,35.8,21.4,0,14.399999999999999
3935,1237036.0,27.3,32.7,21.3,0,11.400000000000002
3936,1234287.0,27.3,32.7,22.9,0,9.800000000000004
3937,1208220.0,25.2,28.9,20.9,0,8.0
3938,1142335.0,23.4,27.0,20.3,1,6.699999999999999
3939,1115118.0,19.3,22.4,16.3,0,6.099999999999998
3940,1160012.0,20.4,26.2,15.3,0,10.899999999999999
3941,1142613.0,20.1,23.2,15.5,0,7.699999999999999
3942,1142056.0,21.5,25.1,16.4,1,8.700000000000003
3943,1057306.0,17.2,21.5,13.6,1,7.9
3944,1011004.0,15.6,18.6,12.9,0,5.700000000000001
3945,1012299.0,16.7,21.4,13.7,1,7.699999999999999
3946,1050705.0,17.5,22.7,12.4,0,10.299999999999999
3947,1095864.0,18.7,22.3,13.5,0,8.8
3948,1076208.0,19.6,22.9,16.0,0,6.899999999999999
3949,1050125.0,18.8,23.6,14.8,1,8.8
3950,1058843.0,19.2,23.3,14.3,0,9.0
3951,1097982.0,20.5,24.8,16.8,1,8.0
3952,1114523.0,20.7,25.2,15.8,0,9.399999999999999
3953,1107930.0,21.4,25.3,16.2,0,9.100000000000001
3954,1148069.0,22.9,26.2,19.6,0,6.599999999999998
3955,1135617.0,23.1,26.6,19.3,0,7.300000000000001
3956,1167249.0,24.2,28.4,19.1,0,9.299999999999997
3957,1185144.0,24.2,27.7,20.6,0,7.099999999999998
3958,1202245.0,25.2,29.5,20.9,0,8.600000000000001
3959,1186493.0,25.2,29.3,20.9,0,8.400000000000002
3960,1163620.0,24.7,29.8,20.2,0,9.600000000000001
3961,1221181.0,24.4,28.2,21.2,0,7.0
3962,1173566.0,26.1,32.2,20.7,0,11.500000000000004
3963,1204523.0,26.8,32.6,21.4,0,11.200000000000003
3964,1189547.0,25.3,30.0,20.3,0,9.7
3965,1196050.0,26.1,30.9,21.8,0,9.099999999999998
3966,1200453.0,27.0,32.2,21.3,0,10.900000000000002
3967,1212396.0,27.9,33.3,23.2,0,10.099999999999998
3968,1226086.0,26.9,31.8,23.4,0,8.400000000000002
3969,1183805.0,26.3,30.9,22.2,0,8.7
3970,1157659.0,23.5,28.1,18.9,1,9.200000000000003
3971,1112758.0,23.0,27.4,19.2,1,8.2
3972,1136623.0,24.6,27.3,21.1,0,6.199999999999999
3973,1157330.0,26.2,30.4,21.4,0,9.0
3974,1195625.0,26.9,30.2,23.2,0,7.0
3975,1193212.0,27.3,31.1,24.2,0,6.900000000000002
3976,1179217.0,28.2,33.2,23.6,0,9.600000000000001
3977,1212510.0,27.7,34.1,21.5,0,12.600000000000001
3978,1214528.0,29.4,35.1,22.9,0,12.200000000000003
3979,1245582.0,30.9,36.1,24.8,0,11.3
3980,1249635.0,31.3,35.4,26.4,0,9.0
3981,1249109.0,30.3,35.2,25.4,0,9.800000000000004
3982,1251789.0,30.1,34.8,25.4,0,9.399999999999999
3983,1201867.0,29.6,33.3,26.9,0,6.399999999999999
3984,1227177.0,28.2,32.0,24.2,0,7.800000000000001
3985,1198237.0,27.8,31.0,25.8,0,5.199999999999999
3986,1197198.0,27.6,31.2,25.2,0,6.0
3987,1196038.0,26.4,30.4,23.2,0,7.199999999999999
3988,1217737.0,27.1,31.3,23.5,0,7.800000000000001
3989,1213965.0,28.3,33.4,23.7,0,9.7
3990,1182909.0,28.9,33.5,24.0,0,9.5
3991,1222858.0,27.9,31.2,25.1,0,6.099999999999998
3992,1206475.0,25.6,28.6,22.6,0,6.0
3993,1244542.0,26.1,30.6,22.3,0,8.3
3994,1198516.0,25.8,29.3,22.6,0,6.699999999999999
