DATE,ASPROPYRGOS,GALATSI,KIOURKA,MENIDI,TOTAL CONSUMPTION,EVINOS,MARATHONAS,MORNOS,YLIKI,TOTAL m3,TEMP,HIGH,TIME,LOW,TIME,DAYS,DAYS,RAIN,SPEED,HIGH,TIME,DIR
10-06-10,"159,559","369,233","161,147","573,015","1,262,954","91,273,000","22,728,000","675,697,000","310,508,000","1,100,206,000",26.1,30.6,16:20,20.6,6:00,0,7.7,0,6.8,35.4,12:30,NNE
11-06-10,"163,385","381,883","184,597","591,284","1,321,149","91,273,000","22,650,000","674,802,000","310,324,000","1,099,049,000",28.3,32.6,15:00,22.9,3:00,0,10,0,7.1,40.2,17:00,NNW
12-06-10,"165,208","374,700","208,671","593,722","1,342,301","90,938,000","22,591,000","673,907,000","309,956,000","1,097,392,000",29.4,34.4,15:00,25.1,6:20,0,11.1,0,4,27.4,12:20,NNW
13-06-10,"166,917","362,875","204,647","576,753","1,311,192","91,105,000","22,513,000","673,012,000","309,588,000","1,096,218,000",28.8,33.3,15:00,23.4,6:00,0,10.5,0,2.7,24.1,15:30,SW
14-06-10,"171,756","383,564","214,083","603,749","1,373,152","91,273,000","22,396,000","671,759,000","309,220,000","1,094,648,000",29.7,34.6,16:50,24.9,6:10,0,11.4,0,2.3,22.5,14:20,S
15-06-10,"172,256","397,074","209,612","606,473","1,385,415","91,273,000","22,280,000","670,685,000","308,852,000","1,093,090,000",30.6,36.7,16:20,25.8,6:00,0,12.3,0,2.4,20.9,12:50,S
16-06-10,"173,823","404,882","222,376","623,548","1,424,629","91,273,000","22,202,000","669,432,000","308,484,000","1,091,391,000",31.7,38,15:10,26.6,6:20,0,13.3,0,2.6,24.1,16:40,S
17-06-10,"173,746","411,592","230,059","612,214","1,427,611","91,441,000","22,086,000","668,000,000","308,116,000","1,089,643,000",32,37.6,14:20,26.4,5:20,0,13.7,0,2.9,22.5,15:20,S
18-06-10,"171,879","403,828","219,946","593,492","1,389,145","91,441,000","21,951,000","666,584,000","307,748,000","1,087,724,000",31.2,34.9,13:00,27.7,6:20,0,12.8,0,5.6,27.4,10:50,NNW
19-06-10,"169,297","390,335","223,107","588,841","1,371,580","91,542,000","21,836,000","665,522,000","307,564,000","1,086,464,000",27.6,30.1,10:30,25.5,6:30,0,9.3,0,4.2,29,15:10,S
20-06-10,"167,691","350,118","204,517","579,317","1,301,643","91,609,000","21,721,000","664,283,000","306,828,000","1,084,441,000",27.7,31.9,14:50,24.1,6:00,0,9.3,0,4.3,32.2,16:40,S
21-06-10,"170,327","366,770","215,347","598,158","1,350,602","91,777,000","21,683,000","663,221,000","306,644,000","1,083,325,000",26.9,30.6,17:10,23.5,5:30,0,8.6,0,5.5,37,15:10,S
22-06-10,"165,627","363,355","196,043","583,159","1,308,184","91,946,000","21,626,000","661,805,000","305,908,000","1,081,285,000",24.6,27.3,16:20,21.8,6:30,0,6.3,0,6,37,19:00,WSW
23-06-10,"167,360","362,803","170,475","579,701","1,280,339","92,114,000","21,626,000","660,743,000","305,356,000","1,079,839,000",24,28.5,15:20,20.9,5:30,0,5.7,0.2,2.9,30.6,15:20,WSW
24-06-10,"166,218","353,445","156,443","567,966","1,244,072","92,452,000","21,569,000","659,681,000","304,988,000","1,078,690,000",23.4,26.2,12:20,21,23:10,0,5.1,0.6,2.1,20.9,10:40,WSW
25-06-10,"165,662","337,195","134,935","564,199","1,201,991","92,452,000","21,645,000","658,265,000","304,436,000","1,076,798,000",23.2,26.8,13:30,19.8,5:40,0,4.8,0,4.5,32.2,18:20,S
26-06-10,"167,621","340,935","177,963","569,301","1,255,820","92,114,000","21,740,000","657,026,000","304,068,000","1,074,948,000",24.6,28.1,15:10,21.6,5:50,0,6.3,0,4.7,33.8,17:10,S
27-06-10,"147,676","326,244","159,843","543,794","1,177,557","91,946,000","21,836,000","655,964,000","303,700,000","1,073,446,000",24.6,28.4,15:20,22.2,6:00,0,6.3,0.6,2.1,20.9,16:40,SW
28-06-10,"161,759","337,685","143,716","551,381","1,194,541","92,961,000","21,913,000","654,725,000","303,332,000","1,072,931,000",23.7,27.2,11:30,20.1,3:10,0,5.3,6,2.3,24.1,14:00,NNE
29-06-10,"166,289","339,785","150,515","556,972","1,213,561","92,961,000","22,280,000","653,663,000","303,148,000","1,072,052,000",25.1,29.9,15:40,20.4,6:40,0,6.7,0,3.2,25.7,18:20,S
30-06-10,"168,784","343,243","142,538","567,600","1,222,165","92,791,000","22,435,000","652,424,000","302,596,000","1,070,246,000",25.9,30.2,12:00,21.9,5:20,0,7.6,0,1.8,24.1,17:00,W
01-07-10,"169,867","353,962","154,977","591,120","1,269,926","93,131,000","22,532,000","651,539,000","302,412,000","1,069,614,000",26.4,30.3,14:40,22.3,6:10,0,8.1,0,2.9,25.7,13:50,W
02-07-10,"180,988","361,396","178,928","586,979","1,308,291","93,472,000","22,552,000","650,477,000","302,044,000","1,068,545,000",27.9,32.3,15:30,23.6,6:30,0,9.6,0,2.9,25.7,15:30,NNW
03-07-10,"173,056","344,679","179,636","568,932","1,266,303","93,131,000","22,532,000","649,250,000","301,124,000","1,066,037,000",28.1,32.7,14:10,24.7,6:00,0,9.7,0,3.9,49.9,16:40,NNW
04-07-10,"171,851","328,743","175,260","562,895","1,238,749","93,472,000","22,513,000","648,200,000","300,388,000","1,064,573,000",28.2,32.6,17:00,24.2,6:10,0,9.9,0,2.9,22.5,17:30,NW
05-07-10,"179,479","347,902","186,196","590,120","1,303,697","93,814,000","22,532,000","647,150,000","299,652,000","1,063,148,000",29.1,34.3,13:40,24.2,5:50,0,10.7,0,3.5,29,17:30,NW
06-07-10,"181,773","349,428","192,375","585,292","1,308,868","93,643,000","22,532,000","645,925,000","299,284,000","1,061,384,000",28.9,32.7,12:50,26.1,5:00,0,10.6,0,4,25.7,16:00,NNW
07-07-10,"165,738","359,157","193,687","589,361","1,307,943","93,472,000","22,513,000","644,525,000","298,548,000","1,059,058,000",29.7,34.9,14:50,25.4,6:50,0,11.4,0,2.6,22.5,11:20,NNW
08-07-10,"155,701","340,674","182,399","565,788","1,244,562","93,472,000","22,474,000","643,475,000","297,812,000","1,057,233,000",26.9,30.4,14:40,24.5,23:40,0,8.6,0,3.9,29,18:50,SW
09-07-10,"158,810","342,162","195,445","581,439","1,277,856","93,472,000","22,474,000","642,075,000","297,076,000","1,055,097,000",26.2,30.2,16:30,22.4,6:30,0,7.8,0,5.1,25.7,8:20,N
10-07-10,"156,977","322,266","205,582","564,183","1,249,008","93,472,000","22,552,000","641,025,000","296,156,000","1,053,205,000",27.1,31.7,15:30,23.3,4:40,0,8.8,0,6.1,30.6,19:50,N
11-07-10,"152,604","318,345","181,582","563,862","1,216,393","93,643,000","22,591,000","639,800,000","295,236,000","1,051,270,000",28.1,32.2,14:30,23.9,5:10,0,9.8,0,4.7,27.4,11:10,NNE
12-07-10,"158,585","368,667","205,428","578,494","1,311,174","93,643,000","22,611,000","638,575,000","294,500,000","1,049,329,000",29.1,33.9,16:30,24,6:20,0,10.7,0,3.1,25.7,14:30,S
13-07-10,"159,159","359,529","205,459","585,007","1,309,154","93,814,000","22,650,000","637,350,000","293,772,000","1,047,586,000",29.6,33.8,16:10,25.2,6:20,0,11.3,0,2.6,29,14:50,S
14-07-10,"161,322","364,525","208,037","589,814","1,323,698","93,985,000","22,630,000","635,950,000","292,862,000","1,045,427,000",30.8,37.6,16:10,26.3,5:30,0,12.5,0,2.4,25.7,16:50,SW
15-07-10,"162,157","364,396","223,153","591,334","1,341,040","94,157,000","22,591,000","634,725,000","292,134,000","1,043,607,000",31.6,35.7,15:40,26.7,6:10,0,13.2,0,3.4,22.5,19:00,NNE
16-07-10,"159,721","362,161","214,666","585,185","1,321,733","93,985,000","22,513,000","633,500,000","291,406,000","1,041,404,000",30.8,34.2,15:00,28.4,6:10,0,12.5,0,11.1,43.5,13:30,N
17-07-10,"157,619","339,325","224,174","589,820","1,310,938","93,985,000","22,474,000","632,108,000","290,860,000","1,039,427,000",31,34.9,16:00,28.3,6:30,0,12.7,0,10.9,45.1,11:00,N
18-07-10,"156,153","329,486","224,032","567,410","1,277,081","93,985,000","22,416,000","630,897,000","289,950,000","1,037,248,000",30.9,34.9,15:00,26.2,4:50,0,12.6,0,6.6,32.2,11:30,N
19-07-10,"158,553","363,057","221,614","581,552","1,324,776","94,157,000","22,260,000","629,686,000","289,040,000","1,035,143,000",30.8,34.3,16:00,27.3,6:50,0,12.4,0,6.9,37,17:00,N
20-07-10,"170,005","358,823","214,248","587,994","1,331,070","94,328,000","22,202,000","628,648,000","288,130,000","1,033,308,000",31,34.2,15:40,27.9,4:10,0,12.7,0,6,30.6,11:30,N
21-07-10,"165,757","364,137","225,327","592,807","1,348,028","94,328,000","22,144,000","627,610,000","287,220,000","1,031,302,000",30.3,34,13:10,26.6,6:30,0,11.9,0,3.4,27.4,13:40,NNE
22-07-10,"165,988","355,270","219,372","590,816","1,331,446","94,328,000","22,048,000","626,399,000","286,492,000","1,029,267,000",31.6,36.6,14:30,26.7,6:30,0,13.3,0,4.8,30.6,13:20,NNE
23-07-10,"166,157","353,290","235,591","593,203","1,348,241","94,328,000","21,971,000","625,188,000","285,582,000","1,027,069,000",32.1,35.4,14:30,28.5,6:30,0,13.7,0,6.8,33.8,13:10,N
24-07-10,"163,093","344,964","238,307","582,743","1,329,107","94,157,000","21,875,000","623,631,000","284,672,000","1,024,335,000",31.8,36.3,15:10,27.1,6:40,0,13.5,0,3.9,32.2,19:00,N
25-07-10,"160,590","334,359","213,882","564,161","1,272,992","94,157,000","21,836,000","622,247,000","283,762,000","1,022,002,000",31.4,36.2,12:50,27.1,6:50,0,13.1,0,3.7,27.4,14:30,SW
26-07-10,"164,377","343,047","176,948","571,365","1,255,737","94,157,000","21,721,000","620,690,000","282,852,000","1,019,420,000",28.2,31.3,13:30,25.9,18:50,0,9.9,0,4.3,30.6,14:30,N
27-07-10,"161,457","354,301","168,797","567,072","1,251,627","93,985,000","21,913,000","619,306,000","282,306,000","1,017,510,000",27.8,32.2,14:40,24.4,6:20,0,9.5,0,4.2,30.6,13:30,S
28-07-10,"159,022","351,167","187,317","581,871","1,279,377","93,985,000","21,932,000","618,095,000","281,578,000","1,015,590,000",28.4,32.4,13:50,24.4,6:50,0,10.1,0,3.9,29,18:00,WSW
29-07-10,"162,530","341,964","188,174","577,483","1,270,151","93,814,000","21,894,000","616,711,000","280,850,000","1,013,269,000",28,31.9,14:50,24.8,4:30,0,9.7,0,7.2,30.6,18:00,NNE
30-07-10,"163,467","342,468","208,751","570,991","1,285,677","93,814,000","21,875,000","615,330,000","279,940,000","1,010,959,000",28.8,33.7,15:10,24.7,7:00,0,10.5,0,7.1,33.8,10:20,NNE
31-07-10,"160,930","330,050","212,404","563,621","1,267,005","93,814,000","21,817,000","613,800,000","279,030,000","1,008,461,000",28.5,33.2,15:00,24.8,6:40,0,10.2,0,3.1,29,19:10,NNW
01-08-10,"158,851","321,174","202,119","548,249","1,230,393","93,814,000","21,817,000","612,270,000","278,302,000","1,006,203,000",28.7,32.8,15:00,25.3,6:20,0,10.4,0,2.1,20.9,14:20,SW
02-08-10,"163,109","341,998","202,921","547,462","1,255,490","93,814,000","21,817,000","611,250,000","277,392,000","1,004,273,000",30.7,35.1,14:00,25.7,5:10,0,12.4,0,4.7,30.6,19:10,NNE
03-08-10,"162,288","342,811","203,890","560,343","1,269,332","93,643,000","21,798,000","609,890,000","276,664,000","1,001,995,000",30.9,35.6,14:00,25.8,5:40,0,12.6,0,3.5,27.4,12:30,NNW
04-08-10,"162,795","344,221","208,755","566,249","1,282,020","93,472,000","21,798,000","608,530,000","275,954,000","999,754,000",30.9,35.4,13:40,26.6,7:10,0,12.6,0,3.2,29,14:30,S
05-08-10,"161,488","337,505","206,177","562,678","1,267,848","93,472,000","21,760,000","607,170,000","275,089,000","997,491,000",30.3,34.1,14:20,27.6,6:00,0,12,0,3.4,25.7,14:50,S
06-08-10,"159,891","328,988","204,557","552,833","1,246,269","93,472,000","21,740,000","605,810,000","274,570,000","995,592,000",29.4,33.3,15:00,26.8,7:00,0,11.1,0,4.8,37,17:30,S
07-08-10,"157,731","313,266","200,748","533,177","1,204,922","93,472,000","21,894,000","604,450,000","273,532,000","993,348,000",28.6,32.6,16:00,25.6,5:00,0,10.3,0,2.7,24.1,17:30,S
08-08-10,"155,461","305,997","186,045","522,804","1,170,307","93,472,000","21,894,000","603,090,000","272,840,000","991,296,000",29.3,33.7,14:50,25.2,6:10,0,11,0,2.9,25.7,15:30,S
09-08-10,"161,849","321,689","189,504","541,317","1,214,359","93,472,000","21,894,000","601,730,000","272,148,000","989,244,000",30.8,35.2,16:00,25.7,6:20,0,12.5,0,3.9,29,12:30,SSW
10-08-10,"158,620","314,142","187,407","535,068","1,195,237","93,472,000","21,779,000","600,370,000","271,283,000","986,904,000",31.6,35.7,14:20,27.5,4:00,0,13.2,0,4.7,30.6,13:50,NNE
11-08-10,"162,008","321,741","204,680","537,419","1,225,848","93,302,000","21,817,000","599,010,000","270,591,000","984,720,000",31.7,36.5,15:00,26.7,4:50,0,13.3,0,2.1,25.7,15:50,NNE
12-08-10,"161,528","316,486","203,914","534,020","1,215,948","93,302,000","21,798,000","597,999,000","269,726,000","982,825,000",31.4,36.4,12:30,26.7,6:10,0,13.1,0,2.3,24.1,15:40,S
13-08-10,"164,274","311,743","212,134","533,997","1,222,148","93,302,000","21,721,000","596,830,000","269,034,000","980,887,000",31.5,37.4,13:00,26.5,7:10,0,13.2,0,2.4,19.3,13:20,SSW
14-08-10,"160,403","290,335","201,929","515,362","1,168,029","93,131,000","21,645,000","595,327,000","268,169,000","978,272,000",33.1,38.3,14:20,28,6:20,0,14.7,0,3.5,27.4,13:10,NNE
15-08-10,"155,829","290,153","175,575","497,353","1,118,910","93,131,000","21,569,000","593,824,000","267,304,000","975,828,000",33.3,37.8,16:00,28.3,5:00,0,15,0,6,38.6,16:10,NNE
16-08-10,"162,327","322,229","210,200","540,769","1,235,525","93,131,000","21,607,000","592,321,000","266,612,000","973,671,000",33.8,38.1,16:00,29.2,6:20,0,15.5,0,6,30.6,15:40,NNW
17-08-10,"161,685","318,176","205,024","543,722","1,228,607","93,131,000","21,569,000","590,651,000","265,747,000","971,098,000",32.6,37.2,15:30,27.3,6:50,0,14.2,0,2.6,22.5,16:40,NE
18-08-10,"162,370","321,981","211,529","545,505","1,241,385","93,131,000","21,474,000","589,482,000","265,055,000","969,142,000",32.7,37.4,13:30,27.4,7:10,0,14.3,0,3.9,25.7,14:20,W
19-08-10,"163,247","326,634","200,956","536,384","1,227,221","93,131,000","21,417,000","588,146,000","264,363,000","967,057,000",32.8,37.8,14:50,28.2,4:50,0,14.4,0,4.8,29,14:00,NNW
20-08-10,"162,480","323,978","213,228","544,661","1,244,347","92,961,000","21,341,000","586,643,000","263,498,000","964,443,000",32.6,36.4,15:20,29.1,5:50,0,14.2,0,8.9,40.2,14:00,NNE
21-08-10,"160,353","316,716","197,739","535,915","1,210,723","92,791,000","21,322,000","585,307,000","262,806,000","962,226,000",30.2,32.6,15:20,27.6,0:00,0,11.8,0,13.5,43.5,10:40,N
22-08-10,"157,483","317,263","184,206","541,938","1,200,890","92,791,000","21,246,000","583,804,000","261,768,000","959,609,000",27.8,30.7,13:30,25.7,5:00,0,9.4,0,12.9,45.1,1:30,N
23-08-10,"160,131","341,823","197,900","568,889","1,268,743","92,791,000","21,190,000","582,301,000","261,076,000","957,358,000",27.5,31.2,15:40,24.6,6:50,0,9.2,0,9.5,37,1:50,N
24-08-10,"162,258","343,741","207,236","567,461","1,280,696","92,791,000","21,190,000","580,975,000","260,384,000","955,340,000",28.8,34.8,15:40,24,6:40,0,10.5,0,1.9,20.9,13:20,NNW
25-08-10,"153,787","349,112","208,386","583,356","1,294,641","92,791,000","21,171,000","579,655,000","260,038,000","953,655,000",29.3,34.1,12:40,23.4,6:10,0,10.9,0,1.9,24.1,13:20,SSW
26-08-10,"153,443","359,088","210,589","589,197","1,312,317","92,452,000","21,133,000","578,665,000","259,865,000","952,115,000",31.2,36.4,15:30,24.9,7:20,0,12.9,0,6.6,33.8,14:10,N
27-08-10,"155,756","361,982","215,485","584,242","1,317,465","92,283,000","21,077,000","577,510,000","259,519,000","950,389,000",31.7,35.2,15:20,28.7,6:30,0,13.3,0,8,33.8,13:40,NNE
28-08-10,"152,174","353,630","213,768","583,007","1,302,579","92,114,000","20,945,000","576,025,000","259,000,000","948,084,000",29.9,33.9,14:30,25.5,6:30,0,11.6,0,3.2,27.4,17:30,NNW
29-08-10,"150,693","350,061","209,874","579,138","1,289,766","91,946,000","20,870,000","574,705,000","258,660,000","946,181,000",29.8,33.3,13:10,25.6,6:50,0,11.4,0,2.3,25.7,17:10,SSW
30-08-10,"154,522","378,100","216,523","604,910","1,354,055","91,777,000","20,795,000","573,385,000","258,320,000","944,277,000",29,32.7,14:30,26.2,5:10,0,10.7,0,3.2,24.1,15:00,S
31-08-10,"152,800","371,694","213,755","602,740","1,340,989","91,777,000","20,758,000","572,065,000","258,150,000","942,750,000",28.8,33.9,14:20,25.7,7:10,0,10.4,0,4.3,32.2,18:10,WSW
01-09-10,"165,695","369,551","202,756","602,057","1,340,059","90,105,000","20,628,000","572,230,000","257,810,000","940,773,000",26.7,30.5,16:40,24.2,7:10,0,8.4,0,4,25.7,11:00,WSW
02-09-10,"150,541","370,647","196,308","599,154","1,316,650","88,619,000","20,535,000","573,055,000","257,300,000","939,509,000",25.3,28.9,14:50,23.3,7:30,0,7,0,4.5,29,18:40,NNW
03-09-10,"152,646","361,131","197,572","604,661","1,316,010","85,700,000","20,479,000","573,715,000","256,960,000","936,854,000",25.6,29.8,14:10,22.6,7:10,0,7.3,0,4.5,22.5,12:00,NNW
04-09-10,"150,853","352,289","201,347","602,841","1,307,330","83,635,000","20,516,000","574,375,000","256,450,000","934,976,000",26.1,30.7,14:50,22.5,4:40,0,7.7,0,4,22.5,16:20,S
05-09-10,"146,045","347,860","193,929","582,318","1,270,152","81,762,000","20,553,000","575,200,000","256,110,000","933,625,000",25.8,29.4,14:10,23.8,5:10,0,7.4,0,6.4,29,19:40,NNW
06-09-10,"143,551","363,585","168,022","596,091","1,271,249","79,310,000","20,516,000","575,695,000","255,600,000","931,121,000",24.9,27.3,17:10,23.2,0:00,0,6.6,0,6,25.7,8:10,NNE
07-09-10,"150,119","366,347","178,464","606,383","1,301,313","77,805,000","20,553,000","577,015,000","255,260,000","930,633,000",25.2,30.3,13:40,20.4,6:50,0,6.8,0,2.1,22.5,15:10,N
08-09-10,"149,739","376,195","194,324","601,009","1,321,267","75,732,000","20,572,000","577,840,000","254,750,000","928,894,000",26.4,31.2,18:10,21.1,7:00,0,8.1,0,2.3,19.3,13:30,NNW
09-09-10,"149,685","374,206","189,422","599,401","1,312,714","73,410,000","20,498,000","578,500,000","254,240,000","926,648,000",27.4,31.8,16:30,22.1,6:30,0,9.1,0,3.1,20.9,13:20,S
10-09-10,"146,582","370,873","190,531","595,905","1,303,891","72,980,000","20,405,000","577,345,000","253,900,000","924,630,000",27.2,32.9,15:30,21.9,6:10,0,8.8,0,2.6,25.7,19:50,N
11-09-10,"140,904","353,327","142,251","579,322","1,215,804","73,123,000","20,590,000","576,190,000","253,730,000","923,633,000",23.7,27.9,14:00,18.4,17:00,0,5.4,19.2,4.5,35.4,16:30,NNW
12-09-10,"134,615","349,859","114,435","565,827","1,164,736","73,410,000","20,405,000","575,035,000","253,390,000","922,240,000",22.6,26.2,14:30,19.7,5:40,0,4.2,0,3.4,29,16:50,WSW
13-09-10,"135,158","358,793","121,918","576,465","1,192,334","73,410,000","20,442,000","573,880,000","253,050,000","920,782,000",22.8,27.3,14:10,19.1,4:50,0,4.5,1.4,2.3,16.1,2:40,N
14-09-10,"136,265","354,770","118,815","586,544","1,196,394","73,410,000","20,516,000","572,725,000","253,050,000","919,701,000",24.1,28.7,15:10,20,6:40,0,5.8,0,4.7,29,12:50,NNE
15-09-10,"140,465","370,214","141,653","592,476","1,244,808","73,266,000","20,553,000","571,405,000","252,710,000","917,934,000",24.3,28.6,13:40,19.3,4:00,0,6,0,4.8,29,13:40,N
16-09-10,"141,895","363,549","171,131","582,863","1,259,438","73,381,000","20,535,000","570,250,000","252,370,000","916,536,000",24.7,30,14:40,18.8,5:20,0,6.3,0,2.9,27.4,13:30,N
17-09-10,"142,894","370,277","191,378","578,864","1,283,413","73,123,000","20,498,000","569,095,000","252,200,000","914,916,000",25.4,30.6,16:30,20.6,6:50,0,7.1,0,2.1,20.9,16:10,S
18-09-10,"142,276","366,090","203,838","580,179","1,292,383","73,123,000","20,442,000","567,610,000","251,860,000","913,035,000",26.4,31.6,16:30,20.8,7:10,0,8.1,0,1.8,19.3,15:30,S
19-09-10,"139,572","352,063","196,295","565,042","1,252,972","73,123,000","20,332,000","566,290,000","251,520,000","911,265,000",26.4,32.2,16:40,20.8,7:40,0,8.1,0,1.4,19.3,17:00,S
20-09-10,"141,815","369,205","193,225","571,605","1,275,850","72,980,000","20,276,000","565,138,000","251,180,000","909,574,000",26.2,32.2,13:00,21.9,5:00,0,7.9,0,1.9,24.1,16:20,NNW
21-09-10,"140,543","359,196","180,243","565,096","1,245,078","72,980,000","20,166,000","563,680,000","250,840,000","907,666,000",25.2,28.3,14:30,22.8,23:20,0,6.8,0,13,51.5,10:20,NNE
22-09-10,"138,431","361,257","173,386","567,758","1,240,832","72,980,000","20,111,000","562,546,000","250,500,000","906,137,000",22.7,25.6,14:50,20.8,6:40,0,4.3,0,10.9,38.6,10:20,NNE
23-09-10,"137,412","356,009","164,505","571,049","1,228,975","72,837,000","20,111,000","561,250,000","250,160,000","904,358,000",22.3,25.4,14:40,19.2,4:40,0,3.9,0,3.4,24.1,9:10,N
24-09-10,"137,528","356,121","169,489","568,566","1,231,704","72,837,000","20,129,000","560,116,000","249,990,000","903,072,000",22.6,25.9,14:00,20.3,3:20,0,4.3,0,4.5,25.7,19:20,NNW
25-09-10,"132,218","345,147","123,225","529,626","1,130,216","72,980,000","20,166,000","558,820,000","249,650,000","901,616,000",22.7,25.2,16:40,19.8,11:50,0,4.3,1.6,4,37,15:20,NNW
26-09-10,"131,483","345,561","129,103","546,763","1,152,910","72,980,000","20,558,000","557,524,000","249,480,000","900,542,000",25.9,29.1,14:00,23.4,23:50,0,7.6,0.4,5,32.2,1:20,S
27-09-10,"134,182","355,032","128,794","544,876","1,162,884","72,123,000","20,295,000","556,390,000","249,310,000","898,118,000",24.5,28.5,16:40,20.2,6:30,0,6.2,0,2.1,22.5,12:00,WSW
28-09-10,"131,977","348,102","128,539","526,699","1,135,317","73,410,000","20,313,000","555,256,000","248,970,000","897,949,000",24,27.7,14:50,20.7,5:00,0,5.7,0,1,14.5,15:20,SSW
29-09-10,"141,223","361,920","131,367","548,945","1,183,455","71,984,000","20,368,000","555,580,000","248,800,000","896,732,000",24.9,28.1,15:10,21.3,7:30,0,6.6,0,2.6,30.6,17:20,NNE
30-09-10,"142,479","357,143","133,987","562,274","1,195,883","70,159,000","20,405,000","556,390,000","248,460,000","895,414,000",24.1,28.3,16:40,20.8,0:00,0,5.7,0,3.1,25.7,18:40,WSW
01-10-10,"140,472","353,547","132,743","546,501","1,173,263","67,821,000","20,424,000","557,200,000","248,120,000","893,565,000",22.3,25.3,16:00,20.3,2:00,0,3.9,0,2.9,19.3,9:40,NNW
